message,created_time,type,shares/count,id,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"[尋找外送爺爺- 免費1.25L可樂兌換券馬上抽!!]

周一上班好blue，好想吃個美食幫自己打打氣～
讓爺爺幫你加油！外送好吃炸雞給你喔呵呵～
快找朋友一起來找找有幾位爺爺正在騎車外送的路上呢？?

活動方式:
寫下答案並tag二位好友，就有機會獲得肯德基外送滿額，1.25L百事可樂贈品券二張！！！
總計抽出 30位幸運兒!!  高中獎率!!

活動注意事項： 
1. 本活動外送滿額贈品券為「單筆訂單滿$500送百事可樂一瓶兌換券」，詳細使用辦法請詳閱該贈品券注意事項。
2. 本活動至3/27（日）23:59結束，將於3/28（一）抽出三十名得獎者，並以Facebook訊息聯繫得獎者，請於指定時間內提供真實姓名、聯絡電話、贈品券寄送地址，逾期即視同放棄。同一得獎者恕無法重複中獎。
3. 留言參與此活動即代表同意將個人資料（真實姓名、聯絡電話、聯絡地址）供肯德基使用於本活動聯繫。",2016-03-21T15:44:53+0000,photo,77,324273577645211_1119497248122836,313,false,false,ranked,165,false
"【Coupon-Happy 購】
一人獨享的美味．兩人共享的暖心．眾人分享的歡樂
多種美味組合，讓您吃得夠滿足，買得購優惠
更多Coupon優惠通通在這： http://ppt.cc/bXXPf",2016-03-17T10:42:37+0000,link,242,324273577645211_1115621985177029,4258,false,false,ranked,184,false
"肯德基預訂快取，取餐快，出國更快！

想暢遊香港迪士尼？使用預訂快取，就有機會抽中『香港三天兩夜機加酒自由行』，還送迪士尼門票。多重好康，只在預訂快取！

肯德基讓你Dreams Come Trueヾ(´︶`*)ﾉ♬

詳細活動內容： http://goo.gl/54OxW6 
立即預訂快取： https://goo.gl/Xen4QA",2016-03-15T05:16:34+0000,link,216,324273577645211_1113678658704695,7301,false,false,ranked,109,false
"【省錢又省時，工作效率跟著UP】
享受活力滿滿的現做美味，更要省時又省錢？還好有肯德基《早餐天天省》！現做總匯歐姆蛋燒餅，配義大利最受歡迎LAVAZZA咖啡，限時優惠套餐只要59元，超有效率的一天就從早餐開始吧！
更多早餐優惠→http://goo.gl/E6Yc8c",2016-03-14T16:00:00+0000,link,48,324273577645211_1113167008755860,6446,false,false,ranked,19,false
"被凹請客該怎麼辦? 
請客難道一定要貴森森?
跪求不破費又心意滿滿的請客小撇步

了解更多：http://goo.gl/krU0xB",2016-03-09T16:00:00+0000,video,,324273577645211_1109395982466296,2374,false,false,ranked,90,false
餓了嗎? 肯德基新推出「$99群星餐升級版」漢堡升級、超值滿意! 期間限定的經典薯餅雞腿漢堡，夾入一層外酥內軟的金黃薯餅，搭配兩款「德州辣醬」或「南歐蒔蘿醬」獨門風味新醬汁，還能享有金黃脆腿條、香酥脆薯與可樂，多種美味一次享有，只要$99!,2016-03-09T08:52:18+0000,video,24,324273577645211_1109404412465453,259,false,false,ranked,13,false
"午休跟同事聚餐，什麼都想吃，時間又這麼短，怎麼辦？
肯德基外送幫你完成心願！快訂辦公室聚會神器-重量級XL套餐!!!
不管想吃炸雞、漢堡、烤雞、紙包雞，多種主餐任你選!
還有兩份附餐、甜點跟飲料，一盒在手，什麼都有！
重量級大滿足!

網路訂餐:https://goo.gl/zZRVQz
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)",2016-03-09T02:29:49+0000,photo,5,324273577645211_1109246879147873,329,false,false,ranked,6,false
"【超讚優惠心美味，開啟一天的好心情】
現做吮指嫩雞蛋烤餅配上義大利最受歡迎LAVAZZA好咖啡，這樣用心的美味組合竟然只要49元即可享用！超讚優惠只在KFC早餐天天省，讓一整天的好心情從這裡展開吧！更多早餐優惠→http://goo.gl/iOO6jH",2016-03-08T03:03:40+0000,link,62,324273577645211_1108538972551997,7161,false,false,ranked,25,false
"好消息好消息!大家整天念在嘴邊的上校薄皮嫩雞回來啦!

3/1 起以下十家餐廳限店供應銷售上校薄皮嫩雞
台北台大/三重重新二/蘆洲三民/新店北新/台中五權西/台中文心/台南中華/新營中正/高雄大順二/高雄自由

喜愛薄皮嫩雞好味道的粉絲們可以準備再享口福囉~
網路訂餐去:https://goo.gl/1FB5nb",2016-03-03T11:00:50+0000,photo,133,324273577645211_1105420749530486,860,false,false,ranked,74,false
"粉絲好康！即日起至 2016/4/4 出示本嚐鮮優惠券，買99群星餐升級版，即可享飲料免費升級中可！拍照或列印出示即可。

肯德基限期推出「99群星餐升級版」！經典薯餅雞腿堡，夾入外酥內軟的金黃薯餅！再搭配香酥脆薯、金黃脆腿條，及可樂一份，多種超值美味，一次擁有只要$99！",2016-03-03T03:44:34+0000,photo,194,324273577645211_1105243052881589,1080,false,false,ranked,54,false
"全台都在瘋排隊美食，瘋了嗎！？
吃美食，不必花上一、兩個小時！
肯德基預訂快取，免排隊也能享美食，
火速預訂，再享獨家滿額好禮三選一！ 
省時吃美食，歡聚不嫌遲！
👉 https://goo.gl/bDmX3n",2016-03-01T08:00:00+0000,link,197,324273577645211_1103892729683288,5277,false,false,ranked,54,false
,2016-03-01T02:24:50+0000,photo,27,324273577645211_1103878969684664,485,false,false,ranked,11,false
"【截圖分享-雙人共享餐只要179】
一起享用一頓美味吧！肯德雞雙人共餐享，為你的感情加分！一個咔啦雞腿堡+一個紐奧良雞腿堡+2份小薯+2杯小可，限時滿足價只要$179
立即“截圖分享”給你最親愛的好友吧！活動時間自2016/3/1-4/18止
★出示截圖即享優惠★
更多優惠券：http://ppt.cc/kkV7K",2016-03-01T02:07:45+0000,photo,1314,324273577645211_1101113336627894,10550,false,false,ranked,624,false
"【品嚐好咖啡 ‧ 讓活力起飛】
身體醒了，頭腦卻還沒醒？
快來肯德基享受義大利最受歡迎的LAVAZZA好咖啡，讓經典香氣與濃醇口感的美味，為你喚起一整天的好精神！
活動詳情>> http://goo.gl/3SSj9q",2016-02-29T16:00:53+0000,link,41,324273577645211_1101113399961221,6858,false,false,ranked,23,false
"【誰說美味和超值不能兼顧】
96層的香酥燒餅皮夾入新鮮蔬菜、培根及歐姆蛋，搭配義大利最受歡迎的LAVAZZA好咖啡，竟然只要59元即可一次享用!!肯德基《早餐天天省》讓你體會最超值的超美味!
更多早餐優惠→http://goo.gl/8joPBn",2016-02-29T16:00:01+0000,link,53,324273577645211_1101016189970942,6969,false,false,ranked,19,false
"你們的聲音～肯德基都聽見了！！！ 
 
推出重新升級的《99群星餐升級版》，經典雞腿漢堡夾入酥脆的金黃薯餅，搭配美味新醬料，
口感豐富，美味UPGRADE，要你重新再愛上它！
　
限期推出的經典薯餅雞腿堡，兩種新口味德州辣醬或南歐蒔蘿醬任選；再搭配金黃脆腿條、香酥脆薯及可樂，多種美味一次享有只要$99！
 
>>瞭解更多 http://goo.gl/3kMvI6",2016-02-29T16:00:01+0000,link,179,324273577645211_1101030189969542,5518,false,false,ranked,282,false
"美味升級  GO！GO！GO！
 
肯德基限期推出《99群星餐升級版》，經典薯餅雞腿堡 (兩種新口味德州辣醬or南歐時蘿醬2選1) 

夾入外酥內軟的金黃薯餅，漢堡瞬間LEVEL UP！再搭配香酥脆薯、金黃脆腿條，及可樂一份，多種超值美味，一次擁有只要$99！
 
享受美味，let’s go! >> http://goo.gl/4F14rQ",2016-02-29T16:00:00+0000,link,448,324273577645211_1101026063303288,18166,false,false,ranked,488,false
"連假又要煩惱吃甚麼才好嗎?
春遊好食雞，隨時歡樂隨時嗨!紐奧良派對狂饗烤全雞$569，2/27~2/29紐奧良烤全雞10:30~21:00現烤供應，快把握春日最佳美食!",2016-02-27T02:50:00+0000,photo,20,324273577645211_1100990656640162,338,false,false,ranked,9,false
"【結「半」享好康‧好咖啡第2杯半價】
連假快到囉~出遊時別忘了和好友一起分享超值好咖啡！
即日起到2/29，來KFC享用義大利最受歡迎的LAVAZZA美味咖啡，第2杯即享半價優惠！
活動最後優惠倒數，快結「半」來享好康吧!!
活動詳情>> http://goo.gl/ox3SVG",2016-02-25T08:30:00+0000,link,17,324273577645211_1100243466714881,2764,false,false,ranked,6,false
"【早餐天天省，你的活力起跑點】
迎接新一年，肯德基用美味早餐幫你補充職場大活力~
《早餐天天省》週週都有不同的經典早餐搭配義大利最受歡迎的LAVAZZA好咖啡，只要49元起即可享用！為您補滿一天的元氣，迎接工作挑戰！
更多早餐優惠→http://goo.gl/dc7JZk",2016-02-23T08:56:41+0000,link,65,324273577645211_1098863173519577,4201,false,false,ranked,16,false
"【連假加碼好康，預訂快取出示畫面送百事可樂兩罐】
網路預訂快取>> https://goo.gl/F3Hl6N

喔耶好棒棒! 過年開工沒多久，本周末又要放個228連假!!!
小編幫大家爭取到限時加碼好康，於2月23日起(也就是明天~)，至3月7日使用網路預訂快取，取餐出示本則貼文畫面，即送百事可樂兩罐！各門市兌換數量有限，送完為止喔~

(偷偷說，網路點餐搭配新會員首購滿額送咔啦脆雞一塊，消費滿額再享好禮三選一，一整個好康滿滿，你怎麼能不愛肯德基!!)",2016-02-22T10:28:12+0000,photo,156,324273577645211_1098249743580920,5495,false,false,ranked,52,false
"開工囉!!想要活力滿滿?快邀約三五同事、好友一起歡聚「好食雞」
肯德基《FUN肆歡聚炸雞餐》和你一同分享美味，
每口讓你吮指回味樂無窮～開工大吉好運一整年！
開工添好運 >> https://goo.gl/veijnr",2016-02-19T16:00:00+0000,link,92,324273577645211_1096269113778983,13402,false,false,ranked,54,false
"【開工限時‧好咖啡第2杯半價】
用好咖啡喚起開工好心情！ 2/15~2/29活動期間，
來KFC享用義大利最受歡迎的LAVAZZA美味咖啡，第2杯即享半價優惠！
快和好麻吉一起享「猴」康吧!!活動詳情>> http://goo.gl/oLy1f3",2016-02-15T04:11:26+0000,link,47,324273577645211_1086704841402077,2969,false,false,ranked,11,false
"新春開工日，財神爺爺祝大家生意興隆，業績長紅！
訂猴吉利年節餐$888，吃黃金開運起司雞幫自己開運，讓你今年發發發！

網路訂餐:https://goo.gl/zZRVQz
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)",2016-02-15T03:26:01+0000,photo,8,324273577645211_1086681508071077,233,false,false,ranked,3,false
"新春開工囉~~你準備好了嗎?

肯德基《黃金開運起司雞》，讓你驚喜連連，開工就有吉事，好運 UP! UP! UP! 

好運降臨 >> http://goo.gl/Ro9Cba",2016-02-14T16:00:00+0000,link,59,324273577645211_1086101714795723,9064,false,false,ranked,47,false
"新年假期打麻將拚桌遊，緊張刺激的時刻誰也捨不得離開!
財神爺爺外送美食到你家！
黃金開運起司雞，開運手氣旺！ 猴發財派對餐，新年發發發！
讓你歡聚不間斷~

網路訂餐:https://goo.gl/zZRVQz
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)",2016-02-10T03:25:01+0000,photo,8,324273577645211_1086681314737763,294,false,false,ranked,3,false
"肯德基爺爺給大家拜年來了~ 新的一年祝大家猴運旺旺來~

過年最重要就是開運，大家有甚麼開運秘方呢?
這裡透漏小編過年開運小撇步，就是給它來一桶黃金開運起司雞，好吃討喜又開運，讓猴年開運猴賽雷~
總之過年就是要和家人朋友們來桶肯德基!

預訂快取免排隊(還有好禮三選一唷):https://goo.gl/8t0kzl",2016-02-08T03:00:00+0000,photo,8,324273577645211_1086677804738114,327,false,false,ranked,6,false
"過年怎能空手回家？滿足全家人的第二個胃
肯德基瑪奇朵QQ蛋撻禮盒，最討喜的伴手禮，從除夕到走春，天天伴著你～

網路預訂快取，外帶免排隊~:https://goo.gl/kYLiuB",2016-02-05T07:13:47+0000,photo,5,324273577645211_1086680361404525,229,false,false,ranked,5,false
"過年返鄉，小心負能量
遇到不知該怎麼回應的問題時…..你會怎麼做呢？
1.賞他一巴掌
2.翻他個白眼
3.轉移注意力叫他快快吃蛋撻
4.其他 __________

團長呼籲大家還是要好好管理表情跟語氣唷～(推眼鏡)",2016-02-03T02:46:08+0000,photo,7,324273577645211_1085259891546572,237,false,false,ranked,7,false
"全台急凍!!  冷到連台北市都可能要下雪!!
這種天氣!!  你還要出門買吃的!? 有沒有搞錯?!

就讓爺爺幫大家”避冬”吧!! 
訂肯德基外送，在家暖呼呼
還可以吃到酥脆的咔啦脆雞和香濃的蛋撻！
而且滿額免運費～

真的是太幸福了阿阿阿~~~(淚奔)

快來避冬!!!

迷之聲: 新上市的黃金開運起司雞~真的揪猴甲阿~~
網路訂外送/外帶：https://goo.gl/3nEGI8
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)",2016-01-22T10:43:26+0000,photo,24,324273577645211_1077624652310096,497,false,false,ranked,30,false
"【截圖分享-限時美味538】
★最適合與家人、朋友一同歡聚共享的美味．出示截圖即享優惠★ 4塊黃金開運起司雞+4塊炸雞+烤炸拼盤+4塊上校雞塊，分享價只要$538，立即“截圖分享”好康優惠吧！
活動時間自2016/1/15-2/29止
更多優惠券： http://goo.gl/pZaOhr",2016-01-21T07:53:13+0000,photo,110,324273577645211_1076979225707972,3203,false,false,ranked,78,false
"從小萌娃、上班女郎、家庭主婦都超愛的國民甜點～
還有誰也很愛卻被團長漏掉的？歡迎發聲！",2016-01-20T11:42:11+0000,photo,9,324273577645211_1076450725760822,236,false,false,ranked,1,false
"過年求籤不必人擠人！肯德基包你萬事大吉！
無論求子求財求姻緣、求學求官求健康，你有求，我必應！快來試手氣～

※活動辦法
步驟一：截圖抽到的籤詩畫面，並上傳至本活動下方留言處
步驟二：留言中Tag四位親友 (如:@王大雄、@多啦Ａ夢、@李小華、@阿猛)，沾沾你的好運氣
步驟三：送出成功後，就有機會免費獲得KFC「黃金開運餐」一份，與家人好友共享開運美味
>>看更多KFC黃金開運餐  http://goo.gl/T0PBXA  

※活動時間：1/20 (三) 0:00 ~ 1/27 (三) 23:59止
※免費份數：總計20份 
※抽獎辦法：於1/28 (四)抽出20組名額，可獲得「黃金開運餐」一份 (黃金開運起司雞*5+咔啦脆雞*5 + 原味蛋撻禮盒+上校雞塊*4+大薯*1+瓶可*1 ，價值598元)，並於KFC粉絲專頁公告中獎名單，並於KFC粉絲專頁公告中獎名單，請中獎者於2/1(一)下午15:00-17:00於指定餐廳取餐，與親朋友好一起分享好運。 

※注意事項： 
1. 台灣肯德基將隨機抽出中獎人，並以Facebook訊息聯繫中獎人，請於指定時間內提供真實姓名、聯絡電話、地址或取餐餐廳，逾期即視同放棄。若無法接受取餐時間，則視同放棄得獎機會。 
2. 本活動僅限肯德基餐廳服務範圍內，若無法提供服務範圍內之地點，則視同放棄得獎機會。台灣肯德基餐廳服務範圍以官方網站公告為準：http://goo.gl/z3Bmbb。 
3. 可參與抽獎的留言時間為1/20 (三) 0:00 ~ 1/27 (三) 23:59止，20位中獎人恕不重複中獎。
4. 肯德基將以中獎者Facebook名稱於1/28 (四)公告中獎名單。
5. 本活動如有任何因電腦、網路、電話、技術或其他不可歸責於主辦單位之事由，而使參與本活動者所登錄之資料有所遺失、錯誤、無法辨識或毀損所導致資料無效之狀況，台灣肯德基皆不負任何法律責任，參加者與得獎者亦不得異議。 
6. 如遇不可抗力之因素，主辦單位保有隨時修改活動辦法及獎項或終止本活動或變更同等價值商品之權利。
7. 中獎人提供之個人資料僅供本活動聯繫使用。
8. 參與此活動即代表已詳讀且同意各注意事項內容。",2016-01-19T16:00:01+0000,link,1191,324273577645211_1075845509154677,16561,false,false,ranked,2709,false
"激省時段來臨！快把握年前省錢大「食機」
　
不論是超人氣的咔啦雞腿堡套餐，或最新的黃金開運起司雞餐，
通通激省價 $99元起～實在猴省阿！
肯德基激省午晚餐，讓你財運大吉！
>>立即省 https://goo.gl/3b6wSd",2016-01-15T16:24:35+0000,photo,285,324273577645211_1073162979422930,8827,false,false,ranked,174,false
